,qualifyId,raceId,driverId,constructorId,number_x,position,q1,q2,q3,driverRef,number_y,code,forename,surname,dob,nationality_x,url_x,year,round,circuitId,name_x,date,time,url_y,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,constructorRef,name_y,nationality_y,url
65,66,20,11,8,18,22,1900-01-01 00:01:35.725,,,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato,2008,3,3,Bahrain Grand Prix,2008-04-06,11:30:00,http://en.wikipedia.org/wiki/2008_Bahrain_Grand_Prix,,,,,,,,,,,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
66,67,21,8,6,1,1,1900-01-01 00:01:20.701,1:20.784,1:21.813,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
67,68,21,4,4,5,2,1900-01-01 00:01:21.347,1:20.804,1:21.904,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
68,69,21,13,6,2,3,1900-01-01 00:01:21.528,1:20.584,1:22.058,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
69,70,21,9,2,4,4,1900-01-01 00:01:21.423,1:20.597,1:22.065,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
70,71,21,1,1,22,5,1900-01-01 00:01:21.366,1:20.825,1:22.096,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
71,72,21,5,1,23,6,1900-01-01 00:01:21.430,1:20.817,1:22.231,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
72,73,21,17,9,10,7,1900-01-01 00:01:21.494,1:20.984,1:22.429,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
73,74,21,15,7,11,8,1900-01-01 00:01:21.158,1:20.907,1:22.529,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
74,75,21,2,2,3,9,1900-01-01 00:01:21.466,1:20.815,1:22.542,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
75,76,21,12,4,6,10,1900-01-01 00:01:21.409,1:20.894,1:22.699,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr.",2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
76,77,21,22,11,17,11,1900-01-01 00:01:21.548,1:21.049,,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
77,78,21,6,3,8,12,1900-01-01 00:01:21.690,1:21.117,,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
78,79,21,18,11,16,13,1900-01-01 00:01:21.757,1:21.211,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
79,80,21,10,7,12,14,1900-01-01 00:01:21.427,1:21.230,,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
80,81,21,3,3,7,15,1900-01-01 00:01:21.472,1:21.349,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
81,82,21,7,5,14,16,1900-01-01 00:01:21.540,1:21.724,,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
82,83,21,14,9,9,17,1900-01-01 00:01:21.810,,,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
83,84,21,20,5,15,18,1900-01-01 00:01:22.108,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
84,85,21,21,10,21,19,1900-01-01 00:01:22.516,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
85,86,21,16,10,20,20,1900-01-01 00:01:23.224,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
86,87,21,19,8,19,21,1900-01-01 00:01:23.318,,,davidson,,DAV,Anthony,Davidson,1979-04-18,British,http://en.wikipedia.org/wiki/Anthony_Davidson,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
87,88,21,11,8,18,22,1900-01-01 00:01:23.496,,,sato,,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato,2008,4,4,Spanish Grand Prix,2008-04-27,12:00:00,http://en.wikipedia.org/wiki/2008_Spanish_Grand_Prix,,,,,,,,,,,super_aguri,Super Aguri,Japanese,http://en.wikipedia.org/wiki/Super_Aguri_F1
88,89,22,13,6,2,1,1900-01-01 00:01:25.994,1:26.192,1:27.617,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
89,90,22,5,1,23,2,1900-01-01 00:01:26.736,1:26.290,1:27.808,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
90,91,22,1,1,22,3,1900-01-01 00:01:26.192,1:26.477,1:27.923,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
91,92,22,8,6,1,4,1900-01-01 00:01:26.457,1:26.050,1:27.936,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
92,93,22,9,2,4,5,1900-01-01 00:01:26.761,1:26.129,1:28.390,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
93,94,22,17,9,10,6,1900-01-01 00:01:26.773,1:26.466,1:28.417,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
94,95,22,4,4,5,7,1900-01-01 00:01:26.836,1:26.522,1:28.422,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
95,96,22,15,7,11,8,1900-01-01 00:01:26.695,1:26.822,1:28.836,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
96,97,22,2,2,3,9,1900-01-01 00:01:27.107,1:27.607,1:28.882,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
97,98,22,14,9,9,10,1900-01-01 00:01:26.939,1:26.520,1:29.959,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
98,99,22,3,3,7,11,1900-01-01 00:01:27.367,1:27.012,,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
99,100,22,22,11,17,12,1900-01-01 00:01:27.355,1:27.219,,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
100,101,22,18,11,16,13,1900-01-01 00:01:27.428,1:27.298,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
101,102,22,20,5,15,14,1900-01-01 00:01:27.442,1:27.412,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
102,103,22,10,7,12,15,1900-01-01 00:01:26.614,1:27.806,,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
103,104,22,6,3,8,16,1900-01-01 00:01:27.547,,,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
104,105,22,12,4,6,17,1900-01-01 00:01:27.568,,,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr.",2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
105,106,22,7,5,14,18,1900-01-01 00:01:27.621,,,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
106,107,22,21,10,21,19,1900-01-01 00:01:27.807,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
107,108,22,16,10,20,20,1900-01-01 00:01:28.325,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2008,5,5,Turkish Grand Prix,2008-05-11,12:00:00,http://en.wikipedia.org/wiki/2008_Turkish_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
108,109,23,13,6,2,1,1900-01-01 00:01:15.190,1:15.110,1:15.787,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
109,110,23,8,6,1,2,1900-01-01 00:01:15.717,1:15.404,1:15.815,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,ferrari,Ferrari,Italian,http://en.wikipedia.org/wiki/Scuderia_Ferrari
110,111,23,1,1,22,3,1900-01-01 00:01:15.582,1:15.322,1:15.839,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
111,112,23,5,1,23,4,1900-01-01 00:01:15.295,1:15.389,1:16.165,kovalainen,,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
112,113,23,9,2,4,5,1900-01-01 00:01:15.977,1:15.483,1:16.171,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
113,114,23,3,3,7,6,1900-01-01 00:01:15.935,1:15.287,1:16.548,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
114,115,23,4,4,5,7,1900-01-01 00:01:16.646,1:15.827,1:16.852,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
115,116,23,15,7,11,8,1900-01-01 00:01:16.306,1:15.598,1:17.203,trulli,,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
116,117,23,17,9,10,9,1900-01-01 00:01:16.074,1:15.745,1:17.343,webber,,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber_(racing_driver),2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
117,118,23,14,9,9,10,1900-01-01 00:01:16.086,1:15.839,,coulthard,,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,red_bull,Red Bull,Austrian,http://en.wikipedia.org/wiki/Red_Bull_Racing
118,119,23,10,7,12,11,1900-01-01 00:01:16.285,1:15.907,,glock,,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,toyota,Toyota,Japanese,http://en.wikipedia.org/wiki/Toyota_Racing
119,120,23,18,11,16,12,1900-01-01 00:01:16.259,1:16.101,,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
120,121,23,2,2,3,13,1900-01-01 00:01:16.650,1:16.455,,heidfeld,,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
121,122,23,6,3,8,14,1900-01-01 00:01:16.756,1:16.479,,nakajima,,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,williams,Williams,British,http://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering
122,123,23,22,11,17,15,1900-01-01 00:01:16.208,1:16.537,,barrichello,,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,honda,Honda,Japanese,http://en.wikipedia.org/wiki/Honda_Racing_F1
123,124,23,7,5,14,16,1900-01-01 00:01:16.806,,,bourdais,,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
124,125,23,12,4,6,17,1900-01-01 00:01:16.933,,,piquet_jr,,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr.",2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,renault,Renault,French,http://en.wikipedia.org/wiki/Renault_in_Formula_One
125,126,23,20,5,15,18,1900-01-01 00:01:16.955,,,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,toro_rosso,Toro Rosso,Italian,http://en.wikipedia.org/wiki/Scuderia_Toro_Rosso
126,127,23,16,10,20,19,1900-01-01 00:01:17.225,,,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
127,128,23,21,10,21,20,1900-01-01 00:01:17.823,,,fisichella,,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella,2008,6,6,Monaco Grand Prix,2008-05-25,12:00:00,http://en.wikipedia.org/wiki/2008_Monaco_Grand_Prix,,,,,,,,,,,force_india,Force India,Indian,http://en.wikipedia.org/wiki/Racing_Point_Force_India
128,129,24,1,1,22,1,1900-01-01 00:01:16.909,1:17.034,1:17.886,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton,2008,7,7,Canadian Grand Prix,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,,,,,,,,,,,mclaren,McLaren,British,http://en.wikipedia.org/wiki/McLaren
129,130,24,9,2,4,2,1900-01-01 00:01:17.471,1:17.679,1:18.498,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica,2008,7,7,Canadian Grand Prix,2008-06-08,17:00:00,http://en.wikipedia.org/wiki/2008_Canadian_Grand_Prix,,,,,,,,,,,bmw_sauber,BMW Sauber,German,http://en.wikipedia.org/wiki/BMW_Sauber
